,Intercept,SNEBC,resource,Rem. demand,Rem. Debris,Satisfied demand,Exp period before,Exp period after,BC_debris,BC_regular,BC_regular_sp,IG_1
"(3500, 0)",1,0.0,4.0,3.0,11.0,3.0,0.24659696394160643,0.11080315836233387,6.133333333333334,6.0,0.0,0.0
"(3500, 2)",1,0.0,3.0,3.0,10.0,3.0,0.8187307530779818,0.1353352832366127,6.133333333333334,6.0,0.0,0.0
"(3500, 3)",1,0.0,1.0,3.0,8.0,3.0,0.8187307530779818,0.20189651799465538,6.133333333333334,6.0,0.0,0.0
"(3500, 5)",1,0.0,1.0,3.0,8.0,3.0,0.8187307530779818,0.20189651799465538,10.266666666666667,10.0,0.0,0.0
"(3500, 7)",1,0.0,4.0,3.0,11.0,3.0,0.8187307530779818,0.11080315836233387,6.133333333333334,7.0,0.0,0.0
"(3500, 10)",1,42.0,1.0,3.0,8.0,3.0,0.8187307530779818,0.20189651799465538,10.266666666666666,7.0,21.0,0.0
"(3500, 11)",1,42.0,1.0,3.0,8.0,3.0,0.8187307530779818,0.20189651799465538,10.266666666666666,7.0,21.0,3.0000000000000004
"(3500, 13)",1,42.0,0.5,3.0,7.5,3.0,0.24659696394160643,0.20189651799465538,10.266666666666666,7.0,21.0,0.0
"(3502, 3)",1,0.0,1.0,3.0,19.0,1.0,0.8187307530779818,0.02237077185616559,4.0,2.0,0.0,0.0
"(3502, 5)",1,0.0,1.0,3.0,19.0,1.0,0.8187307530779818,0.02237077185616559,4.0,2.0,0.0,0.0
"(3502, 10)",1,54.0,1.0,3.0,19.0,1.0,0.8187307530779818,0.02237077185616559,4.0,2.0,27.0,0.0
"(3502, 11)",1,54.0,1.0,3.0,19.0,1.0,0.02732372244729256,0.02237077185616559,4.0,2.0,27.0,3.0000000000000004
"(3502, 13)",1,54.0,0.5,3.0,18.5,1.0,0.02732372244729256,0.02237077185616559,4.0,2.0,27.0,0.0
"(3502, 14)",1,54.0,1.0,3.0,19.0,1.0,0.8187307530779818,0.02237077185616559,4.0,2.0,27.0,0.0
"(3512, 0)",1,0.0,4.0,3.0,12.0,5.0,0.8187307530779818,0.09071795328941247,4.0,4.0,0.0,0.0
"(3512, 2)",1,0.0,3.0,3.0,11.0,5.0,0.8187307530779818,0.11080315836233387,4.0,4.0,0.0,0.0
"(3512, 4)",1,0.0,1.0,3.0,9.0,5.0,0.8187307530779818,0.16529888822158653,4.0,4.0,0.0,0.0
"(3512, 7)",1,0.0,4.0,3.0,12.0,5.0,0.8187307530779818,0.09071795328941247,3.0,4.0,0.0,0.0
"(3512, 10)",1,30.0,1.0,3.0,9.0,5.0,0.20189651799465538,0.16529888822158653,6.333333333333333,4.0,15.0,0.0
"(3512, 11)",1,30.0,1.0,3.0,9.0,5.0,0.8187307530779818,0.16529888822158653,6.333333333333333,4.0,15.0,3.0000000000000004
"(3512, 13)",1,30.0,0.5,3.0,8.5,5.0,0.20189651799465538,0.16529888822158653,6.333333333333333,4.0,15.0,0.0
"(3532, 2)",1,0.0,3.0,3.0,18.0,1.0,0.049787068367863944,0.02732372244729256,4.0,2.0,0.0,0.0
"(3532, 3)",1,0.0,1.0,3.0,16.0,1.0,0.049787068367863944,0.04076220397836621,4.0,2.0,0.0,0.0
"(3532, 4)",1,0.0,1.0,3.0,16.0,1.0,0.8187307530779818,0.04076220397836621,4.0,2.0,0.0,0.0
"(3532, 10)",1,54.0,1.0,3.0,16.0,1.0,0.8187307530779818,0.04076220397836621,4.0,2.0,27.0,0.0
"(3532, 11)",1,54.0,1.0,3.0,16.0,1.0,0.8187307530779818,0.04076220397836621,4.0,2.0,27.0,3.0000000000000004
"(3532, 13)",1,54.0,0.5,3.0,15.5,1.0,0.8187307530779818,0.04076220397836621,4.0,2.0,27.0,0.0
"(3532, 14)",1,54.0,1.0,3.0,16.0,1.0,0.8187307530779818,0.04076220397836621,4.0,2.0,27.0,0.0
"(3534, 0)",1,0.0,4.0,3.0,12.0,5.0,0.20189651799465538,0.09071795328941247,6.133333333333334,6.0,0.0,0.0
"(3534, 2)",1,0.0,3.0,3.0,11.0,5.0,0.20189651799465538,0.11080315836233387,6.133333333333334,6.0,0.0,0.0
"(3534, 3)",1,0.0,1.0,3.0,9.0,5.0,0.20189651799465538,0.16529888822158653,6.133333333333334,6.0,0.0,0.0
"(3534, 7)",1,0.0,4.0,3.0,12.0,5.0,0.8187307530779818,0.09071795328941247,6.133333333333334,7.0,0.0,0.0
"(3534, 10)",1,30.0,1.0,3.0,9.0,5.0,0.8187307530779818,0.16529888822158653,10.266666666666666,7.0,15.0,0.0
"(3534, 11)",1,30.0,1.0,3.0,9.0,5.0,0.8187307530779818,0.16529888822158653,10.266666666666666,7.0,15.0,3.0000000000000004
"(3534, 13)",1,30.0,0.5,3.0,8.5,5.0,0.8187307530779818,0.16529888822158653,10.266666666666666,7.0,15.0,0.0
"(3543, 3)",1,0.0,1.0,3.0,15.0,5.0,0.06081006262521795,0.049787068367863944,4.0,2.0,0.0,0.0
"(3543, 4)",1,0.0,1.0,3.0,15.0,5.0,0.06081006262521795,0.049787068367863944,4.0,2.0,0.0,0.0
"(3543, 8)",1,0.0,4.0,3.0,18.0,5.0,0.8187307530779818,0.02732372244729256,4.0,2.0,0.0,0.0
"(3543, 10)",1,30.0,1.0,3.0,15.0,5.0,0.8187307530779818,0.049787068367863944,4.0,2.0,15.0,0.0
"(3543, 11)",1,30.0,1.0,3.0,15.0,5.0,0.8187307530779818,0.049787068367863944,4.0,2.0,15.0,3.0000000000000004
"(3543, 13)",1,30.0,0.5,3.0,14.5,5.0,0.8187307530779818,0.049787068367863944,4.0,2.0,15.0,0.0
"(3543, 14)",1,30.0,1.0,3.0,15.0,5.0,0.8187307530779818,0.049787068367863944,4.0,2.0,15.0,0.0
"(3558, 0)",1,0.0,4.0,3.0,15.0,5.0,0.11080315836233387,0.049787068367863944,4.0,4.0,0.0,0.0
"(3558, 3)",1,0.0,1.0,3.0,12.0,5.0,0.11080315836233387,0.09071795328941247,4.0,4.0,0.0,0.0
"(3558, 7)",1,0.0,4.0,3.0,15.0,5.0,0.8187307530779818,0.049787068367863944,3.0,4.0,0.0,0.0
"(3558, 10)",1,30.0,1.0,3.0,12.0,5.0,0.8187307530779818,0.09071795328941247,6.333333333333333,4.0,15.0,0.0
"(3558, 11)",1,30.0,1.0,3.0,12.0,5.0,0.8187307530779818,0.09071795328941247,6.333333333333333,4.0,15.0,3.0000000000000004
"(3558, 13)",1,30.0,0.5,3.0,11.5,5.0,0.8187307530779818,0.09071795328941247,6.333333333333333,4.0,15.0,0.0
"(3559, 3)",1,0.0,1.0,3.0,16.0,5.0,0.049787068367863944,0.04076220397836621,4.0,4.0,0.0,0.0
"(3559, 7)",1,0.0,4.0,3.0,19.0,5.0,0.049787068367863944,0.02237077185616559,3.0,4.0,0.0,0.0
"(3559, 10)",1,30.0,1.0,3.0,16.0,5.0,0.8187307530779818,0.04076220397836621,6.333333333333333,4.0,15.0,0.0
"(3559, 11)",1,30.0,1.0,3.0,16.0,5.0,0.049787068367863944,0.04076220397836621,6.333333333333333,4.0,15.0,3.0000000000000004
"(3559, 13)",1,30.0,0.5,3.0,15.5,5.0,0.8187307530779818,0.04076220397836621,6.333333333333333,4.0,15.0,0.0
"(3583, 1)",1,0.0,1.0,3.0,16.0,4.0,0.049787068367863944,0.04076220397836621,4.0,2.0,0.0,0.0
"(3583, 2)",1,0.0,3.0,3.0,18.0,4.0,0.8187307530779818,0.02732372244729256,4.0,2.0,0.0,0.0
"(3583, 5)",1,0.0,1.0,3.0,16.0,4.0,0.8187307530779818,0.04076220397836621,4.0,2.0,0.0,0.0
"(3583, 10)",1,36.0,1.0,3.0,16.0,4.0,0.8187307530779818,0.04076220397836621,4.0,2.0,18.0,0.0
"(3583, 11)",1,36.0,1.0,3.0,16.0,4.0,0.049787068367863944,0.04076220397836621,4.0,2.0,18.0,3.0000000000000004
"(3583, 13)",1,36.0,0.5,3.0,15.5,4.0,0.8187307530779818,0.04076220397836621,4.0,2.0,18.0,0.0
"(3583, 14)",1,36.0,1.0,3.0,16.0,4.0,0.049787068367863944,0.04076220397836621,4.0,2.0,18.0,0.0
"(3597, 0)",1,0.0,4.0,3.0,15.0,5.0,0.11080315836233387,0.049787068367863944,4.0,4.0,0.0,0.0
"(3597, 5)",1,0.0,1.0,3.0,12.0,5.0,0.8187307530779818,0.09071795328941247,4.0,4.0,0.0,0.0
"(3597, 7)",1,0.0,4.0,3.0,15.0,5.0,0.11080315836233387,0.049787068367863944,3.0,4.0,0.0,0.0
"(3597, 10)",1,30.0,1.0,3.0,12.0,5.0,0.11080315836233387,0.09071795328941247,6.333333333333333,4.0,15.0,0.0
"(3597, 11)",1,30.0,1.0,3.0,12.0,5.0,0.8187307530779818,0.09071795328941247,6.333333333333333,4.0,15.0,3.0000000000000004
"(3597, 13)",1,30.0,0.5,3.0,11.5,5.0,0.8187307530779818,0.09071795328941247,6.333333333333333,4.0,15.0,0.0
"(3603, 1)",1,0.0,1.0,3.0,18.0,5.0,0.033373269960326066,0.02732372244729256,4.0,2.0,0.0,0.0
"(3603, 4)",1,0.0,1.0,3.0,18.0,5.0,0.033373269960326066,0.02732372244729256,4.0,2.0,0.0,0.0
"(3603, 9)",1,0.0,1.0,3.0,18.0,5.0,0.8187307530779818,0.02732372244729256,4.0,2.0,0.0,0.0
"(3603, 10)",1,30.0,1.0,3.0,18.0,5.0,0.8187307530779818,0.02732372244729256,4.0,2.0,15.0,0.0
"(3603, 11)",1,30.0,1.0,3.0,18.0,5.0,0.8187307530779818,0.02732372244729256,4.0,2.0,15.0,3.0000000000000004
"(3603, 13)",1,30.0,0.5,3.0,17.5,5.0,0.8187307530779818,0.02732372244729256,4.0,2.0,15.0,0.0
"(3603, 14)",1,30.0,1.0,3.0,18.0,5.0,0.033373269960326066,0.02732372244729256,4.0,2.0,15.0,0.0
"(3614, 1)",1,0.0,1.0,3.0,18.0,3.0,0.8187307530779818,0.02732372244729256,4.0,2.0,0.0,0.0
"(3614, 3)",1,0.0,1.0,3.0,18.0,3.0,0.8187307530779818,0.02732372244729256,4.0,2.0,0.0,0.0
"(3614, 4)",1,0.0,1.0,3.0,18.0,3.0,0.8187307530779818,0.02732372244729256,4.0,2.0,0.0,0.0
"(3614, 10)",1,42.0,1.0,3.0,18.0,3.0,0.8187307530779818,0.02732372244729256,4.0,2.0,21.0,0.0
"(3614, 11)",1,42.0,1.0,3.0,18.0,3.0,0.033373269960326066,0.02732372244729256,4.0,2.0,21.0,3.0000000000000004
"(3614, 13)",1,42.0,0.5,3.0,17.5,3.0,0.8187307530779818,0.02732372244729256,4.0,2.0,21.0,0.0
"(3614, 14)",1,42.0,1.0,3.0,18.0,3.0,0.8187307530779818,0.02732372244729256,4.0,2.0,21.0,0.0
"(3633, 3)",1,0.0,1.0,3.0,14.0,1.0,0.8187307530779818,0.06081006262521795,4.0,4.0,0.0,0.0
"(3633, 4)",1,0.0,1.0,3.0,14.0,1.0,0.8187307530779818,0.06081006262521795,4.0,4.0,0.0,0.0
"(3633, 5)",1,0.0,1.0,3.0,14.0,1.0,0.8187307530779818,0.06081006262521795,4.0,4.0,0.0,0.0
"(3633, 7)",1,0.0,4.0,3.0,17.0,1.0,0.07427357821433388,0.033373269960326066,3.0,4.0,0.0,0.0
"(3633, 10)",1,54.0,1.0,3.0,14.0,1.0,0.8187307530779818,0.06081006262521795,6.333333333333333,4.0,27.0,0.0
"(3633, 11)",1,54.0,1.0,3.0,14.0,1.0,0.8187307530779818,0.06081006262521795,6.333333333333333,4.0,27.0,3.0000000000000004
"(3633, 13)",1,54.0,0.5,3.0,13.5,1.0,0.8187307530779818,0.06081006262521795,6.333333333333333,4.0,27.0,0.0
"(3645, 3)",1,0.0,1.0,3.0,15.0,5.0,0.8187307530779818,0.049787068367863944,4.0,4.0,0.0,0.0
"(3645, 5)",1,0.0,1.0,3.0,15.0,5.0,0.06081006262521795,0.049787068367863944,4.0,4.0,0.0,0.0
"(3645, 7)",1,0.0,4.0,3.0,18.0,5.0,0.8187307530779818,0.02732372244729256,3.0,4.0,0.0,0.0
"(3645, 10)",1,30.0,1.0,3.0,15.0,5.0,0.8187307530779818,0.049787068367863944,6.333333333333333,4.0,15.0,0.0
"(3645, 11)",1,30.0,1.0,3.0,15.0,5.0,0.8187307530779818,0.049787068367863944,6.333333333333333,4.0,15.0,3.0000000000000004
"(3645, 13)",1,30.0,0.5,3.0,14.5,5.0,0.8187307530779818,0.049787068367863944,6.333333333333333,4.0,15.0,0.0
"(3646, 1)",1,0.0,1.0,3.0,15.0,5.0,0.8187307530779818,0.049787068367863944,8.666666666666666,6.0,0.0,0.0
"(3646, 2)",1,0.0,3.0,3.0,17.0,5.0,0.8187307530779818,0.033373269960326066,5.333333333333333,4.0,0.0,0.0
"(3646, 4)",1,0.0,1.0,3.0,15.0,5.0,0.8187307530779818,0.049787068367863944,5.333333333333333,4.0,0.0,0.0
"(3646, 5)",1,0.0,1.0,3.0,15.0,5.0,0.8187307530779818,0.049787068367863944,5.333333333333333,4.0,0.0,0.0
"(3646, 10)",1,30.0,1.0,3.0,15.0,5.0,0.8187307530779818,0.049787068367863944,6.333333333333333,4.0,15.0,0.0
"(3646, 11)",1,30.0,1.0,3.0,15.0,5.0,0.8187307530779818,0.049787068367863944,6.333333333333333,4.0,15.0,3.0000000000000004
"(3646, 13)",1,30.0,0.5,3.0,14.5,5.0,0.8187307530779818,0.049787068367863944,6.333333333333333,4.0,15.0,0.0
"(3646, 14)",1,30.0,1.0,3.0,15.0,5.0,0.06081006262521795,0.049787068367863944,6.333333333333333,4.0,15.0,0.0
"(3657, 2)",1,0.0,3.0,3.0,18.0,1.0,0.049787068367863944,0.02732372244729256,4.0,2.0,0.0,0.0
"(3657, 3)",1,0.0,1.0,3.0,16.0,1.0,0.8187307530779818,0.04076220397836621,4.0,2.0,0.0,0.0
"(3657, 5)",1,0.0,1.0,3.0,16.0,1.0,0.8187307530779818,0.04076220397836621,4.0,2.0,0.0,0.0
"(3657, 10)",1,54.0,1.0,3.0,16.0,1.0,0.049787068367863944,0.04076220397836621,4.0,2.0,27.0,0.0
"(3657, 11)",1,54.0,1.0,3.0,16.0,1.0,0.8187307530779818,0.04076220397836621,4.0,2.0,27.0,3.0000000000000004
"(3657, 13)",1,54.0,0.5,3.0,15.5,1.0,0.8187307530779818,0.04076220397836621,4.0,2.0,27.0,0.0
"(3657, 14)",1,54.0,1.0,3.0,16.0,1.0,0.8187307530779818,0.04076220397836621,4.0,2.0,27.0,0.0
"(3674, 3)",1,0.0,1.0,3.0,14.0,5.0,0.8187307530779818,0.06081006262521795,4.0,4.0,0.0,0.0
"(3674, 4)",1,0.0,1.0,3.0,14.0,5.0,0.8187307530779818,0.06081006262521795,4.0,4.0,0.0,0.0
"(3674, 5)",1,0.0,1.0,3.0,14.0,5.0,0.07427357821433388,0.06081006262521795,4.0,4.0,0.0,0.0
"(3674, 7)",1,0.0,4.0,3.0,17.0,5.0,0.8187307530779818,0.033373269960326066,3.0,4.0,0.0,0.0
"(3674, 10)",1,30.0,1.0,3.0,14.0,5.0,0.8187307530779818,0.06081006262521795,6.333333333333333,4.0,15.0,0.0
"(3674, 11)",1,30.0,1.0,3.0,14.0,5.0,0.8187307530779818,0.06081006262521795,6.333333333333333,4.0,15.0,3.0000000000000004
"(3674, 13)",1,30.0,0.5,3.0,13.5,5.0,0.8187307530779818,0.06081006262521795,6.333333333333333,4.0,15.0,0.0
"(3675, 3)",1,0.0,1.0,3.0,15.0,5.0,0.06081006262521795,0.049787068367863944,4.0,4.0,0.0,0.0
"(3675, 4)",1,0.0,1.0,3.0,15.0,5.0,0.06081006262521795,0.049787068367863944,4.0,4.0,0.0,0.0
"(3675, 7)",1,0.0,4.0,3.0,18.0,5.0,0.8187307530779818,0.02732372244729256,3.0,4.0,0.0,0.0
"(3675, 10)",1,30.0,1.0,3.0,15.0,5.0,0.8187307530779818,0.049787068367863944,6.333333333333333,4.0,15.0,0.0
"(3675, 11)",1,30.0,1.0,3.0,15.0,5.0,0.8187307530779818,0.049787068367863944,6.333333333333333,4.0,15.0,3.0000000000000004
"(3675, 13)",1,30.0,0.5,3.0,14.5,5.0,0.8187307530779818,0.049787068367863944,6.333333333333333,4.0,15.0,0.0
"(3732, 2)",1,0.0,3.0,3.0,11.0,3.0,0.8187307530779818,0.11080315836233387,4.0,4.0,0.0,0.0
"(3732, 5)",1,0.0,1.0,3.0,9.0,3.0,0.8187307530779818,0.16529888822158653,4.0,4.0,0.0,0.0
"(3732, 7)",1,0.0,4.0,3.0,12.0,3.0,0.20189651799465538,0.09071795328941247,3.0,4.0,0.0,0.0
"(3732, 8)",1,0.0,4.0,3.0,12.0,3.0,0.8187307530779818,0.09071795328941247,4.0,4.0,0.0,0.0
"(3732, 10)",1,42.0,1.0,3.0,9.0,3.0,0.8187307530779818,0.16529888822158653,6.333333333333333,4.0,21.0,0.0
"(3732, 11)",1,42.0,1.0,3.0,9.0,3.0,0.20189651799465538,0.16529888822158653,6.333333333333333,4.0,21.0,3.0000000000000004
"(3732, 13)",1,42.0,0.5,3.0,8.5,3.0,0.8187307530779818,0.16529888822158653,6.333333333333333,4.0,21.0,0.0
"(3739, 3)",1,0.0,1.0,3.0,15.0,1.0,0.8187307530779818,0.049787068367863944,4.0,4.0,0.0,0.0
"(3739, 5)",1,0.0,1.0,3.0,15.0,1.0,0.8187307530779818,0.049787068367863944,4.0,4.0,0.0,0.0
"(3739, 7)",1,0.0,4.0,3.0,18.0,1.0,0.8187307530779818,0.02732372244729256,3.0,4.0,0.0,0.0
"(3739, 10)",1,54.0,1.0,3.0,15.0,1.0,0.8187307530779818,0.049787068367863944,6.333333333333333,4.0,27.0,0.0
"(3739, 11)",1,54.0,1.0,3.0,15.0,1.0,0.06081006262521795,0.049787068367863944,6.333333333333333,4.0,27.0,3.0000000000000004
"(3739, 13)",1,54.0,0.5,3.0,14.5,1.0,0.06081006262521795,0.049787068367863944,6.333333333333333,4.0,27.0,0.0
"(3748, 0)",1,0.0,4.0,3.0,14.0,5.0,0.1353352832366127,0.06081006262521795,4.0,4.0,0.0,0.0
"(3748, 3)",1,0.0,1.0,3.0,11.0,5.0,0.8187307530779818,0.11080315836233387,4.0,4.0,0.0,0.0
"(3748, 5)",1,0.0,1.0,3.0,11.0,5.0,0.8187307530779818,0.11080315836233387,4.0,4.0,0.0,0.0
"(3748, 7)",1,0.0,4.0,3.0,14.0,5.0,0.8187307530779818,0.06081006262521795,3.0,4.0,0.0,0.0
"(3748, 10)",1,30.0,1.0,3.0,11.0,5.0,0.8187307530779818,0.11080315836233387,6.333333333333333,4.0,15.0,0.0
"(3748, 11)",1,30.0,1.0,3.0,11.0,5.0,0.8187307530779818,0.11080315836233387,6.333333333333333,4.0,15.0,3.0000000000000004
"(3748, 13)",1,30.0,0.5,3.0,10.5,5.0,0.8187307530779818,0.11080315836233387,6.333333333333333,4.0,15.0,0.0
"(3758, 0)",1,0.0,4.0,6.0,13.0,0.0,0.8187307530779818,0.07427357821433388,4.0,7.0,0.0,0.0
"(3758, 4)",1,30.0,1.0,6.0,10.0,0.0,0.8187307530779818,0.1353352832366127,5.0,5.5,30.0,0.0
"(3758, 5)",1,30.0,1.0,6.0,10.0,0.0,0.8187307530779818,0.1353352832366127,5.0,5.5,30.0,3.0000000000000004
"(3758, 7)",1,0.0,4.0,6.0,13.0,0.0,0.8187307530779818,0.07427357821433388,3.0,5.5,0.0,0.0
"(3758, 9)",1,30.0,1.0,6.0,10.0,0.0,0.16529888822158653,0.1353352832366127,5.0,5.5,30.0,3.0000000000000004
"(3758, 10)",1,30.0,1.0,6.0,10.0,0.0,0.8187307530779818,0.1353352832366127,8.333333333333332,7.0,30.0,0.0
"(3759, 0)",1,0.0,4.0,3.0,14.0,1.0,0.8187307530779818,0.06081006262521795,4.0,4.0,0.0,0.0
"(3759, 4)",1,0.0,1.0,3.0,11.0,1.0,0.1353352832366127,0.11080315836233387,4.0,4.0,0.0,0.0
"(3759, 5)",1,0.0,1.0,3.0,11.0,1.0,0.8187307530779818,0.11080315836233387,4.0,4.0,0.0,0.0
"(3759, 7)",1,0.0,4.0,3.0,14.0,1.0,0.8187307530779818,0.06081006262521795,3.0,4.0,0.0,0.0
"(3759, 10)",1,54.0,1.0,3.0,11.0,1.0,0.8187307530779818,0.11080315836233387,6.333333333333333,4.0,27.0,0.0
"(3759, 11)",1,54.0,1.0,3.0,11.0,1.0,0.8187307530779818,0.11080315836233387,6.333333333333333,4.0,27.0,3.0000000000000004
"(3759, 13)",1,54.0,0.5,3.0,10.5,1.0,0.8187307530779818,0.11080315836233387,6.333333333333333,4.0,27.0,0.0
"(3760, 0)",1,0.0,4.0,3.0,15.0,1.0,0.8187307530779818,0.049787068367863944,4.0,4.0,0.0,0.0
"(3760, 5)",1,0.0,1.0,3.0,12.0,1.0,0.8187307530779818,0.09071795328941247,4.0,4.0,0.0,0.0
"(3760, 7)",1,0.0,4.0,3.0,15.0,1.0,0.8187307530779818,0.049787068367863944,3.0,4.0,0.0,0.0
"(3760, 10)",1,54.0,1.0,3.0,12.0,1.0,0.8187307530779818,0.09071795328941247,6.333333333333333,4.0,27.0,0.0
"(3760, 11)",1,54.0,1.0,3.0,12.0,1.0,0.11080315836233387,0.09071795328941247,6.333333333333333,4.0,27.0,3.0000000000000004
"(3760, 13)",1,54.0,0.5,3.0,11.5,1.0,0.8187307530779818,0.09071795328941247,6.333333333333333,4.0,27.0,0.0
"(3768, 1)",1,0.0,1.0,3.0,9.0,5.0,0.20189651799465538,0.16529888822158653,8.133333333333333,7.333333333333334,0.0,0.0
"(3768, 3)",1,0.0,1.0,3.0,9.0,5.0,0.8187307530779818,0.16529888822158653,9.133333333333333,6.666666666666666,0.0,0.0
"(3768, 4)",1,0.0,1.0,3.0,9.0,5.0,0.8187307530779818,0.16529888822158653,14.266666666666667,6.666666666666667,0.0,0.0
"(3768, 9)",1,0.0,1.0,3.0,9.0,5.0,0.8187307530779818,0.16529888822158653,9.133333333333333,6.666666666666666,0.0,0.0
"(3768, 11)",1,30.0,1.0,3.0,9.0,5.0,0.8187307530779818,0.16529888822158653,14.266666666666667,7.333333333333334,15.0,3.0000000000000004
"(3768, 13)",1,30.0,0.5,3.0,8.5,5.0,0.8187307530779818,0.16529888822158653,14.266666666666667,7.333333333333334,15.0,0.0
"(3769, 3)",1,0.0,1.0,3.0,10.0,5.0,0.8187307530779818,0.1353352832366127,5.0,5.5,0.0,0.0
"(3769, 4)",1,0.0,1.0,3.0,10.0,5.0,0.8187307530779818,0.1353352832366127,6.0,7.0,0.0,0.0
"(3769, 7)",1,0.0,4.0,3.0,13.0,5.0,0.8187307530779818,0.07427357821433388,4.0,5.5,0.0,0.0
"(3769, 8)",1,0.0,4.0,3.0,13.0,5.0,0.16529888822158653,0.07427357821433388,5.0,5.5,0.0,0.0
"(3769, 9)",1,0.0,1.0,3.0,10.0,5.0,0.16529888822158653,0.1353352832366127,5.0,5.5,0.0,0.0
"(3769, 11)",1,30.0,1.0,3.0,10.0,5.0,0.8187307530779818,0.1353352832366127,9.333333333333332,7.0,15.0,3.0000000000000004
"(3769, 13)",1,30.0,0.5,3.0,9.5,5.0,0.8187307530779818,0.1353352832366127,9.333333333333332,7.0,15.0,0.0
"(3770, 3)",1,0.0,1.0,3.0,11.0,5.0,0.1353352832366127,0.11080315836233387,4.0,4.0,0.0,0.0
"(3770, 4)",1,0.0,1.0,3.0,11.0,5.0,0.8187307530779818,0.11080315836233387,4.0,4.0,0.0,0.0
"(3770, 7)",1,0.0,4.0,3.0,14.0,5.0,0.1353352832366127,0.06081006262521795,3.0,4.0,0.0,0.0
"(3770, 8)",1,0.0,4.0,3.0,14.0,5.0,0.1353352832366127,0.06081006262521795,4.0,4.0,0.0,0.0
"(3770, 10)",1,30.0,1.0,3.0,11.0,5.0,0.8187307530779818,0.11080315836233387,6.333333333333333,4.0,15.0,0.0
"(3770, 11)",1,30.0,1.0,3.0,11.0,5.0,0.8187307530779818,0.11080315836233387,6.333333333333333,4.0,15.0,3.0000000000000004
"(3770, 13)",1,30.0,0.5,3.0,10.5,5.0,0.8187307530779818,0.11080315836233387,6.333333333333333,4.0,15.0,0.0
"(3775, 0)",1,0.0,4.0,3.0,11.0,1.0,0.24659696394160643,0.11080315836233387,10.266666666666667,10.0,0.0,0.0
"(3775, 2)",1,0.0,3.0,3.0,10.0,1.0,0.24659696394160643,0.1353352832366127,6.133333333333334,6.0,0.0,0.0
"(3775, 4)",1,0.0,1.0,3.0,8.0,1.0,0.8187307530779818,0.20189651799465538,6.133333333333334,6.0,0.0,0.0
"(3775, 5)",1,0.0,1.0,3.0,8.0,1.0,0.8187307530779818,0.20189651799465538,6.133333333333334,6.0,0.0,0.0
"(3775, 7)",1,0.0,4.0,3.0,11.0,1.0,0.8187307530779818,0.11080315836233387,6.133333333333334,7.0,0.0,0.0
"(3775, 10)",1,54.0,1.0,3.0,8.0,1.0,0.8187307530779818,0.20189651799465538,10.266666666666666,7.0,27.0,0.0
"(3775, 11)",1,54.0,1.0,3.0,8.0,1.0,0.8187307530779818,0.20189651799465538,10.266666666666666,7.0,27.0,3.0000000000000004
"(3775, 13)",1,54.0,0.5,3.0,7.5,1.0,0.8187307530779818,0.20189651799465538,10.266666666666666,7.0,27.0,0.0
"(3779, 3)",1,0.0,1.0,3.0,14.0,5.0,0.8187307530779818,0.06081006262521795,4.0,4.0,0.0,0.0
"(3779, 4)",1,0.0,1.0,3.0,14.0,5.0,0.07427357821433388,0.06081006262521795,4.0,4.0,0.0,0.0
"(3779, 7)",1,0.0,4.0,3.0,17.0,5.0,0.8187307530779818,0.033373269960326066,3.0,4.0,0.0,0.0
"(3779, 9)",1,0.0,1.0,3.0,14.0,5.0,0.8187307530779818,0.06081006262521795,4.0,4.0,0.0,0.0
"(3779, 10)",1,30.0,1.0,3.0,14.0,5.0,0.8187307530779818,0.06081006262521795,6.333333333333333,4.0,15.0,0.0
"(3779, 11)",1,30.0,1.0,3.0,14.0,5.0,0.07427357821433388,0.06081006262521795,6.333333333333333,4.0,15.0,3.0000000000000004
"(3779, 13)",1,30.0,0.5,3.0,13.5,5.0,0.8187307530779818,0.06081006262521795,6.333333333333333,4.0,15.0,0.0
"(3780, 3)",1,0.0,1.0,3.0,15.0,5.0,0.8187307530779818,0.049787068367863944,4.0,4.0,0.0,0.0
"(3780, 7)",1,0.0,4.0,3.0,18.0,5.0,0.06081006262521795,0.02732372244729256,3.0,4.0,0.0,0.0
"(3780, 9)",1,0.0,1.0,3.0,15.0,5.0,0.8187307530779818,0.049787068367863944,4.0,4.0,0.0,0.0
"(3780, 10)",1,30.0,1.0,3.0,15.0,5.0,0.8187307530779818,0.049787068367863944,6.333333333333333,4.0,15.0,0.0
"(3780, 11)",1,30.0,1.0,3.0,15.0,5.0,0.8187307530779818,0.049787068367863944,6.333333333333333,4.0,15.0,3.0000000000000004
"(3780, 13)",1,30.0,0.5,3.0,14.5,5.0,0.8187307530779818,0.049787068367863944,6.333333333333333,4.0,15.0,0.0
"(3783, 0)",1,0.0,4.0,3.0,15.0,1.0,0.8187307530779818,0.049787068367863944,4.0,4.0,0.0,0.0
"(3783, 4)",1,0.0,1.0,3.0,12.0,1.0,0.8187307530779818,0.09071795328941247,4.0,4.0,0.0,0.0
"(3783, 7)",1,0.0,4.0,3.0,15.0,1.0,0.8187307530779818,0.049787068367863944,3.0,4.0,0.0,0.0
"(3783, 10)",1,54.0,1.0,3.0,12.0,1.0,0.11080315836233387,0.09071795328941247,6.333333333333333,4.0,27.0,0.0
